Company_ID_Number,Company_City,"City_Zip
",Job_Title,Job_Link,Job_Type,Company_Rating,Job_Degree,Company_Name,Company_Industry,Job_Salary,Job_Skills,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s14,s15
Job629,New York City,06101,Clinical AI Scientist (Manager),https://www.indeed.com/rc/clk?jk=7a4db50252f9b27c&fccid=5e118f74384e090a&vjs=3,artificial_intelligence,4.2,Masters Degree,Pfizer,Health Care,100000-119999,Data Management,Clinical Research,Oracle,CDISC Standards,Clinical Trials,Microsoft Office,,,,,,,,
Job630,Philadelphia,10001,Senior AI Scientist - People Analytics,https://www.indeed.com/rc/clk?jk=857560c7de5959c5&fccid=9e215d88a6b33622&vjs=3,artificial_intelligence,4,Masters Degree,Deloitte,Consulting and Business Services,100000-119999,Data Mining,R,SAS,Sentiment Analytics,Microsoft Office,Tableau,Natural Language Processing,Python,Data Science,,,,,
Job631,Washington DC,32808,Lead AI Scientist,https://www.indeed.com/rc/clk?jk=1c601d480bcef16f&fccid=683f563b5cc25b70&vjs=3,artificial_intelligence,3.8,Bachelors Degree,Nielsen,Consulting and Business Services,100000-119999,Linux,Hive,Hadoop,Azure,Scala,Oracle,SAS,SQL,Spark,Python,AWS,,,
Job632,St. Louis,10001,Sr. AI Scientist,https://www.indeed.com/rc/clk?jk=def318853dea000c&fccid=cc83b93538e07cb1&vjs=3,artificial_intelligence,3.8,Masters Degree,RELX Group,Software Development,100000-119999,Machine Learning,Scala,Java,Big Data,Spark,Python,AWS,,,,,,,
Job633,Chicago,94115,AI Scientist,https://www.indeed.com/rc/clk?jk=55938ffba6505558&fccid=8fd9ec46a3e1e11a&vjs=3,artificial_intelligence,3.9,Associates Degree,Varian Medical Systems,Software Development,100000-119999,TensorFlow,AI,Microsoft Word,Machine Learning,Microsoft Powerpoint,,,,,,,,,
Job634,Annapolis,94115,Sr. Pr. AI Scientist - Remote Working Available,https://www.indeed.com/rc/clk?jk=2a0604910154b0f4&fccid=f06a4d05bf5510ec&vjs=3,artificial_intelligence,4,Masters Degree,Medtronic,Health Care,100000-119999,TensorFlow,Machine Learning,Scripting,R,SQL,Spark,Python,AWS,,,,,,
Job635,Richmond,48127,Health Services Researcher (AI Scientist),https://www.indeed.com/rc/clk?jk=99c5a5ecbda184d7&fccid=3faabb4e4dc9a0f5&vjs=3,artificial_intelligence,3.9,Masters Degree,Blue Cross Blue Shield of Michigan,Insurance,100000-119999,Survey Design,R,SAS,SQL,SPSS,Python,,,,,,,,
Job638,Annapolis,20001,Financial Wellness AI Scientist,https://www.indeed.com/rc/clk?jk=90cf7984d9e26e8a&fccid=23db8b01ff3384c2&vjs=3,artificial_intelligence,3.6,Associates Degree,KeyBank,Banks and Financial Services,100000-119999,TensorFlow,Hive,Data Mining,Machine Learning,Experimental Design,Hadoop,R,SAS,SQL,Microsoft Office,HTML5,Tableau,Big Data,Spark
Job639,San Francisco,23173,Principal AI Scientist,https://www.indeed.com/rc/clk?jk=6554bfa529278a0c&fccid=1f295927bec6a974&vjs=3,artificial_intelligence,3.6,Associates Degree,Alion Science and Technology,Internet and Software,100000-119999,Data Mining,Machine Learning,Statisical Analysis,,,,,,,,,,,
Job641,Richmond,23173,AI Scientist,https://www.indeed.com/rc/clk?jk=19ebcb52b13833dd&fccid=3d9583ad2a3be59c&vjs=3,artificial_intelligence,3.3,Bachelors Degree,H2M Group,Software Development,100000-119999,Statistical Software,Data Mining,TS/SCI Clearance,R,GIS,Python,,,,,,,,
Job642,New York City,60657,Senior AI Scientist,https://www.indeed.com/rc/clk?jk=d82a3cb817286bff&fccid=595c8277c5fe1718&vjs=3,artificial_intelligence,3.4,PHD/Doctorate Degree,Kemper Corporation,Software Development,100000-119999,Machine Learning,R,SAS,C/C++,Java,Data Science,Python,,,,,,,
Job643,Denver,73008,Senior AI Scientist - Measurement,https://www.indeed.com/rc/clk?jk=0e9e56e84c1ebf17&fccid=ea109ddb33cbef29&vjs=3,artificial_intelligence,4.1,Bachelors Degree,Enable Midstream,Software Development,100000-119999,Data Mining,Machine Learning,Microsoft Powerpoint,Azure,R,SAS,Crystal Reports,Minitab,SQL,Microsoft Office,SharePoint,Python,,
Job644,Pheonix,75001,Multi-Int AI Scientist,https://www.indeed.com/rc/clk?jk=244a71be5ccda985&fccid=290a4498a64fc044&vjs=3,artificial_intelligence,3.9,PHD/Doctorate Degree,CACI,Consulting and Business Services,100000-119999,Linux,Machine Learning,Data Management,R,MATLAB,OOP,SVN,Maven,MongoDB,Git,Unit Testing,NoSQL,Python,Signal Processing
Job645,Boston,21401,Marketing AI Scientist,https://www.indeed.com/rc/clk?jk=3ec57dc5b1a70084&fccid=e20c9dc5e88f0a63&vjs=3,artificial_intelligence,3.8,Associates Degree,MedStar Health,Health Care,100000-119999,Google Analytics,Project Management,R,SQL,Analysis Skills,Design Experience,Multichannel Marketing,Attribution Modeling,Statistical Software,Data Mining,Quantitative Analysis,Social Media Management,Marketing,SAS
Job646,San Francisco,21401,Marketing AI Scientist,https://www.indeed.com/rc/clk?jk=6ed958f179848c3a&fccid=e20c9dc5e88f0a63&vjs=3,artificial_intelligence,3.8,Associates Degree,MedStar Health,Health Care,100000-119999,Google Analytics,Project Management,R,SQL,Analysis Skills,Design Experience,Multichannel Marketing,Attribution Modeling,Statistical Software,Data Mining,Quantitative Analysis,Social Media Management,Marketing,SAS
Job647,Austin,94115,Senior AI Scientist,https://www.indeed.com/rc/clk?jk=f209c0ad19b8ea96&fccid=efafbed82ace95b2&vjs=3,artificial_intelligence,4.3,Bachelors Degree,Experian,Internet and Software,100000-119999,R,SAS,Microsoft Office,SQL,,,,,,,,,,
Job648,Denver,29401,Senior AI Scientist- Modeling & Simulation,https://www.indeed.com/rc/clk?jk=73cdaa75d99f692d&fccid=2e3453ae2db0c66d&vjs=3,artificial_intelligence,3.8,PHD/Doctorate Degree,Ingersoll Rand,Industrial Manufacturing,100000-119999,Data Mining,Machine Learning,R,Management Experience,SAS,SQL,Tableau,Alteryx,MATLAB,Python,,,,
Job649,Madison,10001,FinTech Senior Associate - AI Scientist,https://www.indeed.com/rc/clk?jk=8ace02af61f27bb4&fccid=7ac82fceed64aa81&vjs=3,artificial_intelligence,3.8,Associates Degree,Grant Thornton,Banks and Financial Services,100000-119999,AI,Data Mining,Machine Learning,R,Azure,SQL,Python,,,,,,,
Job650,Columbus,94115,AI Scientist,https://www.indeed.com/rc/clk?jk=f0f1f5c542d4d965&fccid=4a2d2fbadf14d480&vjs=3,artificial_intelligence,3.7,Masters Degree,Jobspring Partners,Human Resources and Staffing,100000-119999,R,Python,SQL,Tableau,AWS,,,,,,,,,
Job651,Portland,98101,AI Scientist,https://www.indeed.com/rc/clk?jk=7beec29e1cb6a6a1&fccid=ca2b244e2a15ca5c&vjs=3,artificial_intelligence,3.6,Bachelors Degree,Experis,Consulting and Business Services,100000-119999,.Net,Microsoft SQL Server,C#,Machine Learning,R,Azure,Python,SQL,,,,,,
Job653,San Francisco,75001,AI Scientist,https://www.indeed.com/rc/clk?jk=b07a08e5a43ee46f&fccid=f6ce40c91e89f80b&vjs=3,artificial_intelligence,4.8,Bachelors Degree,Diverse Lynx,Internet and Software,100000-119999,AI,Spark,Machine Learning,NoSQL,Hadoop,R,Python,SQL,,,,,,
Job654,San Francisco,23173,AI Scientist,https://www.indeed.com/rc/clk?jk=25bfdb602240fd62&fccid=6945a49c8dcc096e&vjs=3,artificial_intelligence,3.8,Bachelors Degree,Axiologic Solutions,Software Development,100000-119999,Confluence,TS/SCI Clearance,Jira,AWS,,,,,,,,,,
Job655,Philadelphia,29401,Senior AI Scientist,https://www.indeed.com/rc/clk?jk=ca239af23417d3eb&fccid=d98df198fa8302ce&vjs=3,artificial_intelligence,3.8,Associates Degree,Brighthouse Financial,Banks and Financial Services,100000-119999,Quantitative Analysis,Hadoop,R,Leadership Experience,Python,,,,,,,,,
Job656,Chicago,94115,Senior AI Scientist,https://www.indeed.com/rc/clk?jk=44adad142bfe6797&fccid=21df030fae150acc&vjs=3,artificial_intelligence,3.8,PHD/Doctorate Degree,Cubic Corporation,Government,100000-119999,Spring,Pig,Hive,Data Mining,Machine Learning,Data Management,Scripting,Hadoop,Azure,R,SQL,Tableau,Angular,Data Science
Job657,Washington DC,63101,Statistician/AI Scientist,https://www.indeed.com/rc/clk?jk=1cc0231c827dd96d&fccid=aa53b551f9df0210&vjs=3,artificial_intelligence,4,Masters Degree,Raytheon,Aerospace and Defense,100000-119999,IIS,Statistical Software,Data Mining,TS/SCI Clearance,SPSS,MATLAB,SAS,Microsoft Office,,,,,,
Job658,Omaha,63101,Statistician/AI Scientist,https://www.indeed.com/rc/clk?jk=51217c9b10622fd1&fccid=aa53b551f9df0210&vjs=3,artificial_intelligence,4,PHD/Doctorate Degree,Raytheon,Aerospace and Defense,100000-119999,IIS,Statistical Software,Data Mining,TS/SCI Clearance,SPSS,MATLAB,SAS,Microsoft Office,,,,,,
Job659,San Francisco,06101,Senior AI Scientist,https://www.indeed.com/rc/clk?jk=70fdc86f0f12b492&fccid=5e118f74384e090a&vjs=3,artificial_intelligence,4.2,Bachelors Degree,Pfizer Inc.,Health Care,100000-119999,AI,Machine Learning,R,SAS,CDISC Standards,SQL,Natural Language Processing,Python,AWS,,,,,
Job660,San Francisco,06101,Senior AI Scientist,https://www.indeed.com/rc/clk?jk=6c390a7dfa072cf7&fccid=5e118f74384e090a&vjs=3,artificial_intelligence,4.2,Masters Degree,Pfizer,Health Care,100000-119999,AI,Machine Learning,R,SAS,CDISC Standards,SQL,Natural Language Processing,Python,AWS,,,,,
Job661,Detroit,43004,AI Scientist PhD Internship,https://www.indeed.com/rc/clk?jk=ea8649140a3b3e14&fccid=2da0dedf6df97194&vjs=3,artificial_intelligence,4.2,PHD/Doctorate Degree,Procter & Gamble,Consumer Goods and Services,100000-119999,TensorFlow,Linux,Machine Learning,Hadoop,R,Scala,C/C++,SQL,Tableau,Java,Spark,Python,,
Job662,Dallas,21401,Marketing AI Scientist,https://www.indeed.com/rc/clk?jk=031e18164dcfa4ff&fccid=e20c9dc5e88f0a63&vjs=3,artificial_intelligence,3.8,Associates Degree,MedStar National Rehabilitation Network,Health Care,100000-119999,Google Analytics,Project Management,R,SQL,Analysis Skills,Design Experience,Multichannel Marketing,Attribution Modeling,Statistical Software,Data Mining,Quantitative Analysis,Social Media Management,Marketing,SAS
Job663,Seattle,08601,Senior AI Scientist,https://www.indeed.com/rc/clk?jk=6d535d5806d37975&fccid=710869a2b4d5c472&vjs=3,artificial_intelligence,3.2,PHD/Doctorate Degree,Tranzact,Consulting and Business Services,100000-119999,JavaScript,Machine Learning,Power BI,Project Management,R,Marketing,SQL,Excel,Tableau,.Net,C#,Python,,
Job664,Orlando,60506,Algorithm/AI Scientist,https://www.indeed.com/rc/clk?jk=c33f3f2454044904&fccid=0e3cd51e3eb73b6b&vjs=3,artificial_intelligence,4,PHD/Doctorate Degree,Areté Associates,Software Development,100000-119999,FPGA,Data Mining,Machine Learning,Image Processing,C/C++,MATLAB,Signal Processing,Python,,,,,,
Job666,Nashville,21401,Sr. AI Scientist,https://www.indeed.com/rc/clk?jk=0429ba6b50d9c9d4&fccid=683f563b5cc25b70&vjs=3,artificial_intelligence,3.8,Associates Degree,Nielsen,Consulting and Business Services,100000-119999,Data Mining,Microsoft Powerpoint,Machine Learning,Visual Basic,R,Oracle,SAS,SQL,Microsoft Office,Tableau,Confluence,Spark,Python,Data Science
Job667,Orlando,94115,AI Scientist Lead - Remote Opportunity,https://www.indeed.com/rc/clk?jk=8926f65140578207&fccid=d72eb0548d91249c&vjs=3,artificial_intelligence,4.8,Masters Degree,Harnham,Consulting and Business Services,100000-119999,Data Mining,Machine Learning,Data Analysis,,,,,,,,,,,
Job668,Columbus,75001,Federal - AI Scientist,https://www.indeed.com/rc/clk?jk=fc695dea3dc86f10&fccid=a4e4e2eaf26690c9&vjs=3,artificial_intelligence,4,PHD/Doctorate Degree,Accenture,Consulting and Business Services,100000-119999,AI,Data Mining,Machine Learning,R,Python,,,,,,,,,
Job669,Chicago,02101,Computational Biologist / Bioinformatics AI Scientist,https://www.indeed.com/rc/clk?jk=8b83ec8f101f0603&fccid=c35194d01a9e2595&vjs=3,artificial_intelligence,4.1,Masters Degree,Novartis,Pharmaceuticals,100000-119999,TensorFlow,JavaScript,Linux,Laboratory Experience,Machine Learning,Scripting,R,SQL,Spark,Python,AWS,,,
Job671,Nashville,80014,Senior AI Scientist - AI Cloud,https://www.indeed.com/rc/clk?jk=a6d06f0cad79ba7e&fccid=cd22d01053af7669&vjs=3,artificial_intelligence,3.9,Associates Degree,Oracle,Internet and Software,100000-119999,Statistical Software,Hive,Hadoop,R,SQL,Big Data,Spark,Software Development,Python,OOP,,,,
Job672,Orlando,94115,Lead AI Scientist,https://www.indeed.com/rc/clk?jk=5d4cdba7c3b329f8&fccid=1f295927bec6a974&vjs=3,artificial_intelligence,3.6,Bachelors Degree,Alion Science and Technology,Internet and Software,100000-119999,Data Mining,Machine Learning,Statisical Analysis,,,,,,,,,,,
Job674,Washington DC,94115,Senior AI Scientist,https://www.indeed.com/rc/clk?jk=46125ff4ad02a7d6&fccid=af103eaff391cdf0&vjs=3,artificial_intelligence,3.9,Associates Degree,Lenovo,Computers and Electronics,100000-119999,TensorFlow,Data Mining,Machine Learning,Hadoop,R,SAS,C/C++,Customer Service,Java,Big Data,Natural Language Processing,OOP,,
Job676,Charleston,80014,AI Scientist - IRES - SAFB,https://www.indeed.com/rc/clk?jk=29827c91e6fe7f7c&fccid=de56d7554bea5214&vjs=3,artificial_intelligence,4,Bachelors Degree,Jacobs,Construction,100000-119999,Linux,Red Hat Enterprise Linux,CompTIA Security+,R,C/C++,SQL,JSON,MCSD,C#,Ruby,Kafka,Java,.Net,Shell Scripting
Job677,San Francisco,98101,Senior AI Scientist - Marketing,https://www.indeed.com/rc/clk?jk=4c1e3ffc82a91b29&fccid=ccaacd9cca9fffe8&vjs=3,artificial_intelligence,3.3,Associates Degree,Redfin,Real Estate,100000-119999,R,Python,SQL,Tableau,,,,,,,,,,
Job678,Dallas,94115,Senior AI Scientist,https://www.indeed.com/rc/clk?jk=03dd56116a0a4f68&fccid=af103eaff391cdf0&vjs=3,artificial_intelligence,3.9,Masters Degree,Lenovo,Computers and Electronics,100000-119999,TensorFlow,Data Mining,Machine Learning,Hadoop,R,SAS,C/C++,Customer Service,Java,Big Data,Natural Language Processing,OOP,,
Job679,Chicago,23173,AI Scientist,https://www.indeed.com/rc/clk?jk=361c21245880e96a&fccid=1d69e9a5b2cfbeca&vjs=3,artificial_intelligence,3.3,PHD/Doctorate Degree,Novetta,Software Development,100000-119999,Linux,Data Mining,Machine Learning,TS/SCI Clearance,R,IT Experience,SQL,MATLAB,Python,,,,,
Job681,Denver,94115,Sr. AI Scientist - REMOTE,https://www.indeed.com/rc/clk?jk=5dc52e9a6837cfb0&fccid=d72eb0548d91249c&vjs=3,artificial_intelligence,4.8,Masters Degree,Harnham,Consulting and Business Services,100000-119999,Machine Learning,R,SQL,Tableau,,,,,,,,,,
Job682,Richmond,43004,Senior AI Scientist,https://www.indeed.com/rc/clk?jk=ac1387cd934994f0&fccid=2450c9e804da34e8&vjs=3,artificial_intelligence,3.8,Associates Degree,Claritas,Software Development,100000-119999,Quantitative Analysis,Machine Learning,R,Marketing,SAS,SQL,Big Data,Alteryx,Design Experience,Python,,,,
Job683,San Francisco,23173,AI Scientist,https://www.indeed.com/rc/clk?jk=eae9ece21cf117bc&fccid=d58a00840aa74a05&vjs=3,artificial_intelligence,4.1,Bachelors Degree,KEYW Corporation,Aerospace and Defense,100000-119999,TS/SCI Clearance,SPSS,R,SAS,,,,,,,,,,
Job684,San Deigo,21401,Sr. AI Scientist,https://www.indeed.com/rc/clk?jk=767a4df247dfb299&fccid=683f563b5cc25b70&vjs=3,artificial_intelligence,3.8,Associates Degree,Nielsen,Consulting and Business Services,100000-119999,Data Mining,Microsoft Powerpoint,Machine Learning,Visual Basic,R,Oracle,SAS,SQL,Microsoft Office,Tableau,Confluence,Spark,Python,Data Science
Job685,Minneapolis,85001,Analytic Consultant 5 (AI Scientist) - Customer Analytics...,https://www.indeed.com/rc/clk?jk=3f681cdb1a9625e8&fccid=78bbcd26e39621f5&vjs=3,artificial_intelligence,3.8,PHD/Doctorate Degree,Wells Fargo,Banks and Financial Services,100000-119999,Machine Learning,R,SAS,SQL,Data Science,Python,Military Experience,,,,,,,
Job687,Washington DC,98101,Principal AI Scientist,https://www.indeed.com/rc/clk?jk=e1333e8316cf7ba4&fccid=734cb5a01ee60f80&vjs=3,artificial_intelligence,4.2,Associates Degree,Microsoft,Internet and Software,100000-119999,TensorFlow,AI,Machine Learning,Hadoop,Azure,R,HDI Certification,.Net,Big Data,Spark,C#,Python,,
Job688,Richmond,19019,AI Scientist/ Contract,https://www.indeed.com/rc/clk?jk=d48c6f1ea562a79f&fccid=a6920e0a635e5c4e&vjs=3,artificial_intelligence,3.4,PHD/Doctorate Degree,Workbridge Associates,Human Resources and Staffing,100000-119999,Spark,R,Python,,,,,,,,,,,
Job689,New York City,23173,AI Scientist,https://www.indeed.com/rc/clk?jk=33f11903b0d52e1e&fccid=03c5ff78e1523a44&vjs=3,artificial_intelligence,3.8,Masters Degree,Altamira Technologies Corporation,Software Development,100000-119999,Java,TS/SCI Clearance,C/C++,Python,,,,,,,,,,
Job690,San Francisco,50047,Analytic Consultant 5 (AI Scientist) - Customer Analytics...,https://www.indeed.com/rc/clk?jk=f7c83baedbb8936c&fccid=78bbcd26e39621f5&vjs=3,artificial_intelligence,3.8,Associates Degree,Wells Fargo,Banks and Financial Services,100000-119999,Machine Learning,R,SAS,SQL,Data Science,Python,Military Experience,,,,,,,
Job691,Dallas,50047,Analytic Consultant 5 (AI Scientist) - Customer Analytics...,https://www.indeed.com/rc/clk?jk=7d6dba9905fe00cd&fccid=78bbcd26e39621f5&vjs=3,artificial_intelligence,3.8,Bachelors Degree,Wells Fargo,Banks and Financial Services,100000-119999,Machine Learning,R,SAS,SQL,Data Science,Python,Military Experience,,,,,,,
Job692,Annapolis,23173,AI Scientist/AI Analytics Developer (AMTS),https://www.indeed.com/rc/clk?jk=503a0ac9ebec07ed&fccid=ba923b146fa75d0d&vjs=3,artificial_intelligence,4,Bachelors Degree,The Aerospace Corporation,Aerospace and Defense,100000-119999,Data Mining,Machine Learning,R,C/C++,Java,Natural Language Processing,Software Development,Visio,MATLAB,Python,,,,
Job694,Chicago,06101,Sr AI Scientist,https://www.indeed.com/rc/clk?jk=bda12db69561ea90&fccid=7077d7e88049c02a&vjs=3,artificial_intelligence,3.8,Associates Degree,Aetna,Insurance,100000-119999,Pig,Hive,Machine Learning,Data Management,Hadoop,R,Statisical Analysis,SAS,SQL,Tableau,Python,,,
Job696,Annapolis,10001,Senior AI Scientist,https://www.indeed.com/rc/clk?jk=3eafa90a71569da7&fccid=9e215d88a6b33622&vjs=3,artificial_intelligence,4,Bachelors Degree,Deloitte,Consulting and Business Services,100000-119999,Linux,AI,Data Mining,Machine Learning,Data Management,Hadoop,SQL,Big Data,Natural Language Processing,MongoDB,NoSQL,Data Science,Python,AWS
Job697,Atlanta,06101,AI Scientist - Healthcare Analytics,https://www.indeed.com/rc/clk?jk=a7932050b4e5ff1e&fccid=e3e300fc88f0e813&vjs=3,artificial_intelligence,3.8,Masters Degree,EXL,Consulting and Business Services,100000-119999,Hive,Data Mining,Hadoop,SQL,Excel,Tableau,Big Data,Python,,,,,,
Job698,Annapolis,23173,Senior AI Scientist | AIRaker R&D Team,https://www.indeed.com/rc/clk?jk=1e57368b65d3a06c&fccid=cd22d01053af7669&vjs=3,artificial_intelligence,3.9,PHD/Doctorate Degree,Oracle,Internet and Software,100000-119999,Java,Spark,Scala,Oracle,Python,,,,,,,,,
Job699,San Francisco,98101,Senior AI Scientist (Marketing Analytics),https://www.indeed.com/rc/clk?jk=a1bcb42b1b64c945&fccid=913e1b259c8d65e2&vjs=3,artificial_intelligence,4,Associates Degree,Zillow Group,Real Estate,100000-119999,Statistical Software,Spark,Hadoop,Marketing,R,Python,SQL,,,,,,,
Job700,Denver,94115,Senior Dashboard AI Scientist (1013609),https://www.indeed.com/rc/clk?jk=7e7c87dad05594bd&fccid=938c68fc89db4b9d&vjs=3,artificial_intelligence,4.4,PHD/Doctorate Degree,California State University,Education and Schools,100000-119999,JavaScript,R,SAS,SQL,JSON,STATA,SPSS,Python,PHP,,,,,
Job702,Seattle,21401,Machine Learning & Big AI Researcher,https://www.indeed.com/rc/clk?jk=75c2c7f3e90dc939&fccid=e6e7c1643002bad0&vjs=3,artificial_intelligence,4.2,Masters Degree,Intelligent Automation,Software Development,100000-119999,TensorFlow,Linux,Machine Learning,Solr,C/C++,LDAP,HTML5,SQL,iOS,MySQL,MATLAB,Jenkins,Spring,JavaScript
Job703,Nashville,98101,Principal AI Scientist,https://www.indeed.com/rc/clk?jk=03c1caf7e966165a&fccid=734cb5a01ee60f80&vjs=3,artificial_intelligence,4.2,Associates Degree,Microsoft,Internet and Software,100000-119999,AI,Machine Learning,Marketing,Azure,C/C++,Java,Python,,,,,,,
Job704,Richmond,43004,AI Scientist (PhD-Level),https://www.indeed.com/rc/clk?jk=17f5af87488bedb9&fccid=a6ecb44bea23e5cd&vjs=3,artificial_intelligence,4,Masters Degree,Lubrizol,Software Development,100000-119999,Machine Learning,R,C/C++,Python,,,,,,,,,,
Job705,Montgomery,43004,AI Scientist (PhD-Level),https://www.indeed.com/rc/clk?jk=ffeb824144660f13&fccid=a6ecb44bea23e5cd&vjs=3,artificial_intelligence,4,Masters Degree,Lubrizol,Software Development,100000-119999,Machine Learning,R,C/C++,Python,,,,,,,,,,
Job706,Boston,94115,Senior AI Scientist - REMOTE,https://www.indeed.com/rc/clk?jk=b851c35f2d6326f7&fccid=d72eb0548d91249c&vjs=3,artificial_intelligence,4.8,Associates Degree,Harnham,Consulting and Business Services,100000-119999,Machine Learning,R,SQL,Tableau,,,,,,,,,,
